user_id,name,city,total_spent,avg_spent,transactions_count,unique_categories
2c89514f-3c73-45bb-bbac-144c4b4d47ed,Farah Rachidi,Salé,11612.92,3870.9733333333334,3,2
2c8e3e5b-1a62-49d0-90b7-751efa6eb8f6,Ahmed Hadda,Fes,2387.9,2387.9,1,1
2ca477a8-9e4f-4e11-a752-c57065f7f697,Salma Outaleb,Taroudant,6447.41,1289.482,5,4
2ca6ad0c-6dd9-4a56-a0c1-2fec72286ced,Khadija El Mernissi,Berkane,6991.7,2330.5666666666666,3,2
2ca73296-7ae1-4c53-87d7-27bed2b06b70,Reda El Mernissi,Meknes,8886.27,4443.135,2,2
2cb2e9f8-ea72-4448-90ca-f84e62887f6b,Samira Berkani,Midelt,6379.66,3189.83,2,1
2cb45ac2-fe6b-417e-b105-9b8f5e97b037,Omar Hadda,Beni Mellal,27499.59,2499.962727272727,11,5
2cbe478a-7d27-46bd-b76c-7c78ecda1815,Nisrine Tazi,Kenitra,5769.95,1923.3166666666666,3,3
2cbef987-0fef-4cfb-a0c0-f148e5fc8dcf,Soufiane El Idrissi,Nador,13513.210000000001,3378.3025000000002,4,2
2cc10ee3-4b44-4fd6-8e7f-77f7fc6a9725,Soufiane Bouraoui,Settat,7537.63,1884.4075,4,3
2cd01f91-ac63-4290-89e5-71e132ab3107,Salim Idrissi,Guelmim,4835.56,1208.89,4,2
2cddb5d9-ee4f-4d96-acc0-52caa015295c,Siham Sbai,Tetouan,7654.77,3827.385,2,1
2ce237ea-2c67-43fc-ac4b-abc0003ac720,Mustapha Bahmad,Nador,23533.79,3361.9700000000003,7,4
2cf2c02a-e9df-4bc1-97f9-fe5bf7ccc508,Rania Idrissi,Safi,7234.51,1808.6275,4,2
2cf57344-0dbf-4352-ab33-9c1a9589013a,Noureddine Bouazza,Azrou,12538.09,2089.681666666667,6,3
2cfb52ca-688c-4cec-a4a8-266a79d8987f,Leila Maazouzi,Ouazzane,5951.42,1487.855,4,2
2cfccc6f-6f3e-4577-9f01-ac7b819739dc,Mohamed Laamiri,Tetouan,12450.51,3112.6275,4,3
2d035819-d64b-4dd7-a95a-7f390b652972,Sara Mazouz,Meknes,16822.01,2102.75125,8,5
2d08c6db-1c40-4785-b92a-e113b2570ee9,Houda Chaouki,Settat,18377.9,2297.2375,8,3
2d0bc1ea-ea8a-499a-adea-eaf975bf9733,Aziz Maazouzi,Tetouan,335.37,335.37,1,1
2d0be836-8118-431c-ba88-cf4e10a2288d,Anas Fassi,Khouribga,4723.08,1574.36,3,3
2d237a9d-d7e0-4957-8e9c-e32a4c5cda79,Samir Boujemaa,Nador,8486.619999999999,2828.873333333333,3,3
2d2ab984-e4e8-4b4b-9ef5-86168aba48ca,Yasmina Bourkadi,Guelmim,16482.02,2747.0033333333336,6,4
2d43e09c-e479-4589-87ff-a275402108c0,Omar Sekkat,Essaouira,8443.54,2814.513333333334,3,2
2d4ec697-71d4-4112-909b-1c18b6b6b8bb,Noureddine Berkani,Essaouira,2862.2799999999997,954.0933333333332,3,2
2d5b5f58-18e2-4205-8fda-881feec5d88c,Aya Sbai,Sidi Kacem,7772.16,1943.04,4,3
2d5ba9fa-67a4-4a4d-b7d1-3314c12197cf,Salim Essafi,Oujda,1226.0,613.0,2,2
2d5f97a7-a34d-4d4c-b552-2e9d978be7b3,Houda Mahmoudi,Ouazzane,20028.899999999998,3338.1499999999996,6,3
2d5fb276-d38f-45f7-837a-a42da7141fa7,Sara Hadda,Errachidia,3958.43,3958.43,1,1
2d68efd6-6031-490d-afd0-c9590b246fe5,Ghita Laamiri,Taroudant,11671.85,2917.9625,4,3
2d759834-69b7-4ad7-90ee-612ae5ad495a,Ayoub El Mernissi,Tangier,3337.18,1668.59,2,2
2d764bec-0468-4904-81bb-e7c81456adbe,Khalil El Amrani,Laayoune,10008.64,2502.16,4,2
2d7be5d9-3706-48a1-929c-a395989b80c3,Ayoub Maazouzi,Chefchaouen,6807.98,3403.99,2,2
2da2c7e3-ea37-41ce-86cb-ba3031754d71,Youssef Kharbouch,Kenitra,19041.72,3808.344,5,4
2db68d10-e80c-49b2-85b6-679c3805107b,Amal Rachidi,Agadir,25087.73,2787.5255555555555,9,4
2dbe8fa4-5eda-47be-be9a-cba92dae40b0,Abdelkader Essafi,Beni Mellal,21868.66,2429.851111111111,9,4
2dc26155-60d5-4c34-8658-3fc9f42a4303,Abdellah Kouhen,Tangier,3656.13,3656.13,1,1
2dcf063d-06a1-43c1-a514-3a0131f943c0,Ouail Ouazzani,Beni Mellal,9781.08,3260.36,3,3
2dcfbf9d-6698-4534-8b9d-a48ffd92b468,Jamal Essafi,El Jadida,9080.77,3026.9233333333336,3,3
2dd4416a-a8ef-46c8-aafa-0cd331799668,Leila Zerouali,Safi,23642.39,2955.29875,8,5
2dd5db6f-0d42-49e4-89cf-492491de1bf9,Ghita Rachidi,Sidi Kacem,14652.11,1831.51375,8,4
2ddd2071-4eb3-49b2-8d2f-b534531aac11,Rachid Idrissi,Essaouira,5445.32,2722.66,2,2
2de27bac-64f1-4867-bbfd-acdc4241dd39,Loubna Hadda,Laayoune,10092.099999999999,2523.0249999999996,4,4
2de2a3cc-1e7e-4433-8621-e6005f8b64bd,Said Outaleb,Chefchaouen,8263.25,2754.4166666666665,3,2
2de70b34-8a3d-4202-bc8d-4df91709a8cf,Abderrahmane El Mernissi,Settat,9623.5,3207.8333333333335,3,3
2de7dcad-360c-4a06-ad37-8d4a27906ac1,Nour Bouraoui,Al Hoceima,21188.52,3531.42,6,3
2df14e24-4590-4026-ac5e-d0c5f683675d,Amina Fassi,Beni Mellal,23833.97,2979.24625,8,4
2df47632-042e-4609-8576-2cd3ed758588,Said Sbai,Rabat,2033.9899999999998,1016.9949999999999,2,2
2df985e9-9f1c-4699-ab22-f091209b39d9,Noureddine Khalfi,Al Hoceima,6173.21,2057.7366666666667,3,2
2e037211-9f98-4215-bf37-d54ba64f7cfa,Karim Bouraoui,Ifrane,20174.760000000002,2521.8450000000003,8,5
2e10de13-b199-4a0a-802f-195d78526e56,Rachid Bouazza,Ksar El Kebir,17119.69,1902.1877777777777,9,4
2e12af3d-56bd-46bc-8729-7272a004c5b7,Mariam Idrissi,Berkane,3781.1399999999994,945.2849999999999,4,3
2e17a5c8-3e7d-4119-bae5-1f0045a077ad,Samir Zerouali,Casablanca,8419.01,2806.3366666666666,3,2
2e1ffec9-a9f4-4fa4-ac92-b1e3f8fb7bb0,Abdellah Maazouzi,Kenitra,9241.09,2310.2725,4,2
2e2c0aaa-67e1-4365-adb9-859c6ecd539c,Leila Ouazzani,Dakhla,8010.040000000001,2670.013333333334,3,3
2e350ed0-db5e-44f0-9fbd-d0b937ecbbd4,Aziz Zerouali,Dakhla,8817.06,4408.53,2,2
2e37d069-ba59-4cd8-91b9-e7c4bae4ccef,Soufiane Rachidi,Nador,7545.699999999999,3772.8499999999995,2,1
2e43ed6d-ace7-4e6b-86e1-4631798f363f,Samir Chaouki,Rabat,19408.08,2772.5828571428574,7,2
2e4b6dcb-fa59-4fb0-89fc-98fe7075c502,Omar Zerouali,Tetouan,23599.61,3371.3728571428574,7,4
2e595d1a-803f-4dbe-86a4-c5d2e0387321,Aziz Haddadi,Salé,12062.69,2010.4483333333335,6,4
2e5d6d4d-501a-4a2e-9695-614b08d6c025,Reda Outaleb,Fes,16264.36,4066.09,4,3
2e69c9b7-7623-44f4-8a9b-ed1d3abf6d2d,Zineb Fassi,Marrakech,9912.26,3304.0866666666666,3,2
2e76355c-968a-4a32-8d6a-1ef11890d8a0,Meryem Fassi,Larache,16992.72,2427.531428571429,7,5
2e919a9a-443a-42b8-9976-09f0b66854f3,Mariam Kharbouch,Ouazzane,9455.35,2363.8375,4,3
2e9229d7-57d1-4af2-ab67-83dfe67a6ea0,Ayoub Hadda,Sidi Kacem,10102.12,2525.53,4,3
2e9eb560-8b4b-44fc-9f4b-935c9975a47b,Wafae Kharbouch,Rabat,9382.09,2345.5225,4,3
2eaf2db7-806f-4164-aefb-ca2c9b354fe9,Amina Laamiri,Larache,19339.83,3223.3050000000003,6,4
2eb48767-e619-4ba1-b861-f6c75111fd4b,Safae Bousfiha,Chefchaouen,17325.63,2887.605,6,4
2eb5e5a6-2a8d-43f1-8839-f702628632b4,Amina Jaafari,Azrou,8687.31,2171.8275,4,3
2eb6e3c8-b72b-44e6-8d23-59d8a3579e1e,Yasmina Belhaj,Al Hoceima,7220.61,1805.1525,4,3
2ebbefd2-6048-46e7-9153-5474921a98a0,Abdelkader El Idrissi,Casablanca,14706.93,4902.31,3,2
2ec5ce84-ee81-46c1-ae2b-7a92d033b2ba,Najwa Laamiri,El Jadida,16481.23,2060.15375,8,4
2ece6ce1-6150-45e5-beb1-44fa9ceb5bd3,Mustapha Sadik,Chefchaouen,7862.42,2620.806666666667,3,2
2ed143bb-9ad2-4ae7-b6af-66c29467fa20,Abdelilah Hadda,Midelt,6203.72,3101.86,2,2
2ee3f298-a99b-43bf-8a02-d1c7c5910494,Ilyas Essafi,Errachidia,16220.92,2317.2742857142857,7,4
2ee8a8a2-b918-426d-9526-315c9fdb4189,Malika Mazouz,Laayoune,20778.52,2308.7244444444445,9,4
2eee9690-c070-43cb-bfae-1fc00b70445c,Zakaria Sadik,Berkane,3548.8900000000003,1774.4450000000002,2,2
2f12aa11-a675-4ea1-af33-79d00ccf63c0,Siham Kouhen,Khouribga,17119.4,3423.88,5,5
2f349d5f-05b3-45d9-9fe1-ba8c50769d3f,Abdellah Boujemaa,Oujda,14357.449999999999,2051.0642857142857,7,4
2f3777c4-91c8-433f-815a-c7f5b17479bb,Nadia Khalfi,Larache,6970.370000000001,2323.456666666667,3,3
2f3d563c-ada8-4b83-a885-0bedea369f9c,Hanane Essafi,Midelt,16006.97,2286.71,7,4
2f50d1df-98e7-4b95-88ea-d5d07bcc33bd,Samira Khalfi,Dakhla,17022.11,2837.0183333333334,6,4
2f53d7b3-75ce-41ab-921e-d80596ee5487,Abdelkader Mazouz,Settat,11767.3,2941.825,4,3
2f59c51e-bd66-4600-8d19-d9956add93b0,Mariam Rachidi,Ouazzane,9267.720000000001,2316.9300000000003,4,3
2f62a8cf-6b04-48ff-b5f8-2df942fa5cbd,Ilyas Kouhen,Salé,1604.4,802.2,2,2
2f8065c6-5357-45ce-89c1-da266f2980eb,Soukaina Mahmoudi,Agadir,6871.77,2290.59,3,3
2f8b0848-8b73-4679-8971-fe4ab4d13fd0,Malika Fassi,Ouarzazate,11797.47,3932.49,3,2
2f8d0d9d-6cb4-4ad5-8afd-e13238f32856,Samir Mahmoudi,Sidi Kacem,5599.31,1866.4366666666667,3,2
2f917680-1a6e-444b-a95e-3f92896329fd,Yasmina Bahmad,Kenitra,16442.760000000002,2740.4600000000005,6,3
2f95a99f-14b5-4444-b528-4b318c1c6efd,Asmae El Mokhtar,Settat,18046.82,3609.364,5,5
2f99511c-01e5-483d-97b8-ad57888d94da,Loubna Ghallab,Casablanca,10970.67,2194.134,5,4
2f9e333f-72b2-449f-afcb-5eb3843e7ccd,Sara Mahmoudi,Taza,15562.27,2593.7116666666666,6,5
2fadd15b-56eb-4cd9-aa2a-36ef415d9703,Mariam El Mernissi,Mohammedia,2092.76,1046.38,2,2
2fb268b0-ae1c-4ae0-9389-54668f76a8fb,Leila El Idrissi,Tetouan,12633.18,3158.295,4,2
2fbca04e-bd7e-478d-896c-14b0ca793ef8,Abdelkader Boujemaa,Errachidia,14381.56,1597.951111111111,9,3
2fc33dc5-dc3c-4167-88a1-5f579da682f1,Samir Laamiri,Errachidia,10668.41,2667.1025,4,3
2fd676f6-9cc5-443b-a3f7-9d5ab98f3d7e,Mohamed Sbai,Settat,7685.0,1537.0,5,4
2fecf051-1b14-4a8e-aa4d-6a09a7e054c9,Sanaa Sadik,Kenitra,8604.470000000001,2151.1175000000003,4,4
2ff7c784-320a-4d6d-8f87-ba5e6f55c438,Nisrine Bousfiha,Tangier,15708.800000000001,3927.2000000000003,4,4
301a720e-1972-445e-8059-861f4969a27f,Mouad Chami,Ifrane,13465.39,1923.6271428571429,7,4
30231c5f-be78-4a8e-af45-78a9687350f5,Soukaina Outaleb,Kenitra,2267.19,1133.595,2,1
3023d0f5-ae71-4a65-b978-ef1952c64c25,Abdellah El Amrani,Salé,7237.89,1447.578,5,3
302a32fb-ffb0-4d7e-b8df-2533185aad8c,Aziz Akhannouch,Casablanca,4742.1,1580.7,3,2
3030985e-5e20-4aaa-9510-5f6d24a0188c,Hakim Hadda,Meknes,2741.7400000000002,1370.8700000000001,2,2
303be195-7760-4ae2-b66c-bb72f96e2b1e,Sara Outaleb,Fes,6350.47,1587.6175,4,2
3040c6e4-c519-476f-b21e-2e13d2b3e51f,Samira Mazouz,Larache,2791.77,1395.885,2,2
30476649-6dbf-4dab-aacb-3a37d317ad0d,Houda El Idrissi,Taza,10787.17,2157.434,5,3
304ac0a2-6fb7-43af-80a8-36b4d760c111,Ilham Sadik,Tetouan,8811.68,1762.336,5,5
3072026b-3fd2-4c72-bc43-49077192fd43,Samir Alaoui,Beni Mellal,660.47,660.47,1,1
30760d90-2632-4129-9cfd-d020c53fdc13,Abderrahmane Haddadi,Tangier,15635.949999999999,3127.1899999999996,5,2
3079416e-3b51-408b-98ff-34609681bfd3,Sanaa Idrissi,Sidi Kacem,1973.27,986.635,2,2
307ff455-49f5-40e1-9c6b-545e35242426,Hassan El Mernissi,Safi,3813.58,1906.79,2,2
30854fac-ad8d-4cd5-b7fb-73635e6f79e7,Fatima Akhannouch,Dakhla,12537.04,3134.26,4,2
30924abc-c00d-4463-babe-2a923b0230af,Farah Bennani,Ouarzazate,14284.43,3571.1075,4,3
3096914f-c5e4-4e73-b8fa-ebf92f3490cc,Abdelkader Chaouki,Ouazzane,25418.95,2541.895,10,5
309f0172-dd36-40ef-bc9c-7d2ee296a205,Asmae Ziani,Ifrane,18962.15,3792.4300000000003,5,2
30a45460-085b-4fad-9d63-783e8130e048,Soufiane Sekkat,Dakhla,10241.66,1280.2075,8,3
30aa97ae-7460-4e43-8407-60b10383a562,Said Sbai,Chefchaouen,10760.529999999999,2690.1324999999997,4,2
30b85ffe-15bd-4799-a065-58925c599617,Ilham Bouazza,Tetouan,13085.54,2180.9233333333336,6,4
30bd4ba7-8d29-443c-a681-253849329a20,Siham Bouraoui,Ifrane,12980.560000000001,2596.112,5,4
30d96d02-4504-4b3f-80f9-ded471c95317,Brahim El Idrissi,Marrakech,10174.49,3391.4966666666664,3,2
30ddbeca-e4df-45ff-8589-3a1dc0819be3,Najwa Idrissi,Ksar El Kebir,19010.71,2376.33875,8,4
30e19822-25b4-4de0-9d3b-d134da776414,Souad Ziani,Essaouira,6998.24,1399.648,5,4
30eb98d2-675e-44d7-b672-386a6e3851d0,Ismail Idrissi,Salé,19906.760000000002,3317.7933333333335,6,3
30f138f7-e631-4054-a0c1-8e5abb3decb6,Aziz Belhaj,Settat,8352.33,2784.11,3,3
30f38417-92d6-466f-afda-db0ed1903660,Mustapha Lamrabet,Mohammedia,12626.619999999999,3156.6549999999997,4,3
30f6b120-2901-4db1-b004-c64a317e905a,Hassan Mahmoudi,Chefchaouen,3711.1,1855.55,2,1
30f86af4-d279-498b-b1a1-26fb37ed7d55,Sara Laamiri,Azrou,11994.02,2998.505,4,3
30fbeae3-387a-4891-814f-472b283f73ad,Malika El Idrissi,Taza,15469.34,3093.868,5,4
311c4b58-f4a5-4323-b102-f1e32ce516f7,Ahmed Bousfiha,Larache,10575.720000000001,2115.1440000000002,5,3
311f7680-0a76-4bbf-92c2-999668f9dac5,Karim Lamrabet,Taroudant,2982.33,1491.165,2,2
312069b3-0e63-4a53-a88f-9f4641eba72e,Imane Bahmad,El Jadida,11964.58,1994.0966666666666,6,4
31255c83-c1f6-4809-ae15-38ddeefa7464,Mouad Zerouali,Azrou,14067.46,2813.4919999999997,5,4
313e4a43-cefe-4619-b73b-7b0eb80c05de,Hakim Bourkadi,Khouribga,11497.36,2874.34,4,3
31452b5e-3594-432a-9f46-ba47542da3df,Ahmed Bourkadi,Guelmim,11277.9,2255.58,5,4
3149cacd-39a1-4881-a4cf-547bf9e441bd,Nour Bouraoui,Khouribga,8116.129999999999,4058.0649999999996,2,2
314f9002-0bd0-468b-b1e3-7741298026f3,Leila Rachidi,Khouribga,10893.32,2723.33,4,3
315d706d-9b39-46e6-bd86-adc8a91330cc,Hassan Akhannouch,Guelmim,15078.36,3015.672,5,2
3164b43f-c874-4863-9ddc-609c506a6c83,Mustapha Ziani,Safi,30418.61,2339.893076923077,13,4
31769d2d-c88b-4c02-ab0d-948f22bb94c3,Brahim Essalhi,Khouribga,8194.46,2731.486666666666,3,2
318e8207-0785-4182-ad36-5270d55cf7d8,Ilyas Belhaj,Nador,11120.39,3706.7966666666666,3,2
3190c061-9a76-4471-b828-9cbec224a986,Soukaina Bourkadi,Essaouira,13198.18,2199.6966666666667,6,3
31947680-7df0-48bc-bb03-5d60d82c13f6,Houda Berkani,Taza,3082.27,1541.135,2,2
319980f1-7143-4944-95f5-39baa9f896ed,Souad Zerouali,Nador,11299.11,2259.822,5,4
31a4e642-aa2b-4c03-bd5a-c65acecfd8af,Hassan Bouraoui,Ouazzane,10159.68,2539.92,4,3
31b1f1f0-de68-4665-9f66-d48192a86298,Zineb Haddadi,Settat,18122.760000000002,3020.4600000000005,6,4
31b72353-363a-4315-aa29-d886e0c846c2,Latifa Mazouz,Agadir,7959.28,2653.0933333333332,3,2
31bfb472-1dcc-4607-a6a0-069631deffca,Nisrine Essalhi,Oujda,9205.04,1841.0080000000003,5,4
31ccf816-39a3-404d-acd9-f1b75fdfc835,Zineb Fassi,Agadir,6506.67,3253.335,2,2
31d1d136-84cd-424d-a658-31c1449ec15d,Ilham Bahmad,Mohammedia,3472.63,868.1575,4,2
31d623dc-aa19-4d0d-9052-7a5d4cbbcca5,Idriss Sekkat,Al Hoceima,11363.73,2840.9325,4,3
31edf670-ae32-4d97-be50-45e67ca7e95d,Soukaina El Amrani,Casablanca,15278.619999999999,3055.7239999999997,5,3
31f9cb14-aaaa-4a8b-b990-3c1361c06b70,Houda Sbai,Casablanca,11656.61,1942.7683333333334,6,4
31fab082-ac44-435c-a170-e618275efa8f,Idriss El Amrani,Taza,6723.22,1680.805,4,3
31fd2356-65a6-403c-9699-3975f68c7181,Nadia Tazi,Safi,773.3199999999999,386.65999999999997,2,2
3208b8ca-bd23-49ff-81ea-dcd2a7e8be0d,Asmae Bouazza,Dakhla,14995.87,2999.174,5,4
320de84e-aa0e-4371-ac94-c610f2585670,Malika Sadik,Safi,12431.71,3107.9275,4,4
320fd750-e196-49ac-98fe-1f3d7bc3730b,El Mehdi Ziani,Boujdour,6090.5599999999995,2030.1866666666665,3,2
3227a429-3747-44fd-b713-90a95fdfa7a9,Hamza Kouhen,Azrou,16411.45,2344.4928571428572,7,4
322c015b-d016-4792-9086-43c420d956b4,Jamal Fassi,Errachidia,7908.98,1977.245,4,4
323303ad-aeae-4fcc-9a59-f52b6b7bec72,Noureddine Sekkat,Ouazzane,1506.25,753.125,2,1
32341ac2-6aeb-4749-a268-499643adee44,Farah Bourkadi,Casablanca,12752.960000000001,2550.592,5,4
323ef4a6-85cf-4dfd-af9d-17d0ca433282,Abdelkader Ouazzani,Dakhla,11670.560000000001,3890.186666666667,3,3
32480d97-675f-4bfe-b333-f0ab2201fa5e,Mohamed Ghallab,Tangier,15459.45,3864.8625,4,3
32559b70-b453-483a-b0c2-b9bb6bc4f663,Zineb Tazi,Guelmim,13753.78,2750.7560000000003,5,4
325e84d6-d953-4576-99c8-1d5e8d7f736d,Fatima Bouraoui,Tangier,2562.2200000000003,854.0733333333334,3,1
326946d2-a57d-41d2-8ba7-56fa95f9d6c4,Ayoub El Idrissi,Al Hoceima,10632.779999999999,2658.1949999999997,4,3
32759d8e-c3b3-438e-a96a-8b152a6165d5,Soufiane Belhaj,Taroudant,16943.6,2420.5142857142855,7,5
3279fc9c-1646-4a61-acc9-2ff175d9f308,Ali Rachidi,Mohammedia,8997.17,1799.434,5,3
327f5a68-5e39-4718-b316-8fea99849354,Mariam El Idrissi,Ouarzazate,6841.51,2280.5033333333336,3,1
32944f20-9ba0-4327-80a7-a9652dc42691,Safae Ziani,Tangier,10930.83,2186.166,5,3
329b4947-3002-4179-901f-0a4e8ae01196,Youssef Chaouki,Mohammedia,25620.73,4270.121666666667,6,5
32a12d0e-3b59-49f5-879f-2d16ff670f93,Malika Kharbouch,Mohammedia,19877.12,3312.853333333333,6,3
32a2fd66-c981-45f2-ac0f-92cc55df73b6,Meryem Essalhi,Taza,11082.84,3694.28,3,3
32b2f40f-ab15-41c8-ba75-ee1bf0fbf7c4,Houda Akhannouch,Casablanca,7151.0,2383.6666666666665,3,3
32c04ca0-3958-48fa-bf38-a8f30139f3ec,Mustapha Essafi,Rabat,11932.15,3977.383333333333,3,3
32c14234-8424-46fe-b6f3-336db8b512ae,Yasmina Idrissi,Khouribga,13021.81,2170.3016666666667,6,4
32d1a9d7-ed73-4045-bd33-81fa2e519e88,Said Jaafari,Boujdour,11371.95,2274.3900000000003,5,3
32d8a4f6-2bcb-49f3-ae2c-825523fdfc5f,Hanane Essafi,Ksar El Kebir,11459.460000000001,1909.91,6,4
32e85117-c275-4b00-8e44-612965611df0,Hajar Bourkadi,Laayoune,12680.62,2113.436666666667,6,3
32e955c1-7b94-486b-bf36-836e4dc9fc39,Soukaina El Khouli,Salé,6177.74,1544.435,4,3
32ea1a1e-9671-4f22-99f2-6159240c6e08,Aya Sbai,Laayoune,7045.46,1761.365,4,2
32ef2cde-b073-4b5a-aab0-417dabe6ebf2,Zineb Ghallab,Essaouira,7305.79,3652.895,2,2
32f0a33e-caa7-4c00-8a38-e1a6031858df,Ilham El Idrissi,El Jadida,10242.57,2048.514,5,3
330f474a-09de-4d09-b47b-9cbe8224ecab,Sara El Mokhtar,Mohammedia,10302.939999999999,2575.7349999999997,4,2
3317d8bb-6f68-4a13-841c-c4e3bda13041,Said El Amrani,Khouribga,16389.24,2731.5400000000004,6,4
331d6a48-e2a8-43ba-9659-71d5d9b4483b,Malika Lamrabet,Tetouan,9515.31,1585.885,6,5
331fbc63-a43e-40cd-afaf-72c8aec60c12,Reda Fassi,Tetouan,20411.239999999998,3401.873333333333,6,3
332b4050-07ea-4b8e-a9cd-e4752acccd25,Safae Idrissi,Casablanca,9125.52,4562.76,2,1
332cf21f-c154-45e4-b1b4-75b1db5daec4,Khalil Bahmad,Settat,6863.610000000001,1715.9025000000001,4,4
33436867-2c39-4e8a-be18-b6cb5382888d,Mohamed El Amrani,Larache,1719.1599999999999,859.5799999999999,2,2
334e8c3b-9d78-4b2d-a8ef-e745760a00de,Ismail Hadda,Ifrane,8492.67,1698.534,5,3
3350ab7d-6b70-4708-b241-1d9ac55c7556,Ilham Ziani,Berkane,9272.07,2318.0175,4,4
33533e5c-fef2-4266-95cf-7b42da383ae2,Houda Zerouali,Casablanca,12361.98,1545.2475,8,4
335fb520-2591-45d0-980a-cf11d4b438f2,Anas Idrissi,Rabat,8322.36,2080.59,4,3
336d388b-59b0-4f75-808b-e80a14876567,Nadia Ziani,Marrakech,14236.79,2847.358,5,3
3377ce07-3b4c-43b8-a4f4-6587267f41be,Sara Rachidi,Sidi Kacem,6764.99,3382.495,2,1
33838435-7a7c-4e3c-84c1-0fef3b740fe4,Meryem Chaouki,Essaouira,8729.01,4364.505,2,2
33875337-c7a0-489f-b09c-5ceb70472894,Mustapha El Idrissi,Fes,14074.24,2814.848,5,3
339b3646-f409-4fd0-a4a8-f14598fe7d1c,Hajar Chami,Beni Mellal,7130.34,2376.78,3,3
33ab511a-6109-4185-ad07-c0a43289e0f9,Khalil Tazi,Guelmim,8980.630000000001,2245.1575000000003,4,3
33aedbca-a359-4372-9946-5763c8fd8467,Ilham El Khouli,Khouribga,31916.98,3546.331111111111,9,4
33b4f528-7723-4a52-a318-ffdabf3be815,Ismail Fassi,Boujdour,34660.95,3851.2166666666662,9,4
33b6f0c5-5dde-4f51-81d5-188db8fdbda0,Khadija Sadik,Rabat,4341.110000000001,1447.0366666666669,3,2
33c73a8b-face-4e19-af03-5e858d4ab029,Abderrahmane Bennani,Taroudant,12928.01,4309.336666666667,3,3
33cae173-7b56-40a4-9dbe-1f1feea305d4,Idriss Maazouzi,Larache,20400.35,2550.04375,8,4
33d66359-a6cd-4b8f-a6da-4790bb997e4d,Hajar Essalhi,Agadir,19957.11,2851.0157142857142,7,3
33dfbaa8-fee1-4455-b1cc-b46fe8e11737,Ghita El Amrani,Boujdour,23088.06,2886.0075,8,4
33e16cf9-04d1-415a-9c5c-8341b9d9b3fc,Ismail El Khouli,Laayoune,7878.02,1575.604,5,3
33eb3538-06d8-4d8e-9dc1-edc9fd9785a9,Abdelkader Essalhi,Settat,14314.48,2862.8959999999997,5,4
33fe4ab7-a420-4ae3-9d58-15bcc70256d7,El Mehdi Ziani,Rabat,13010.68,2602.136,5,4
341419de-0ec8-43e4-a0f1-dada56b48c50,Safae Outaleb,Larache,9237.09,4618.545,2,2
341a6629-ded8-42f4-ad3a-0d5f923adb9d,Leila Zerouali,Agadir,8884.970000000001,1776.9940000000001,5,3
3429130b-2589-4a8c-9691-81b4ca48e81d,Amina Chami,Errachidia,20795.09,3465.8483333333334,6,4
3432707a-224c-4310-b2dd-18d000285a53,Soukaina Boujemaa,Safi,7999.639999999999,2666.5466666666666,3,2
3433c5b4-342f-415e-8ad1-2a8503b930bf,Meryem Sadik,Larache,16081.28,2010.16,8,4
34386597-c4a6-4f62-b024-9ab0d3bf0f1f,Meryem El Mokhtar,Sidi Kacem,4963.73,1654.5766666666666,3,3
34415ff5-1d75-490d-9ded-f65e39d5681d,Samira Berkani,Ksar El Kebir,4971.92,4971.92,1,1
34491f36-1b82-42e5-9b24-c42b49b50321,Hamza Tazi,Marrakech,8810.94,2202.735,4,3
344db7bf-c0f8-4d29-8c8c-06e69b51e726,Khalil Rachidi,Al Hoceima,16335.21,2722.535,6,5
344dc392-433c-4507-bbc5-a4a4899bf8cd,Abdelkader El Khouli,Tangier,11037.720000000001,2207.5440000000003,5,3
345ae4f5-898c-46d3-99fd-182df49f8cf3,Wafae Rachidi,Larache,19461.78,3892.3559999999998,5,5
345f137d-54b5-4b55-a1d6-4fba03d314a4,Mouad Bourkadi,Essaouira,8302.72,1660.5439999999999,5,3
345fdd7b-ad72-4337-952b-f73e441b2f5b,Houda Boujemaa,Guelmim,15409.77,2568.295,6,5
3468e296-1678-4e0f-a72f-10d0e8fba9c7,Latifa El Mernissi,Ksar El Kebir,7465.530000000001,1866.3825000000002,4,3
34739930-de14-470a-b894-96afaaeae4dc,Khadija El Amrani,Taza,17001.010000000002,2833.501666666667,6,3
348a3233-9634-4ece-a6e8-655e234f187c,Houda Zerouali,Agadir,4987.8,4987.8,1,1
349658dd-cdd6-4eae-a226-53918b44777b,Leila Kharbouch,Marrakech,10768.24,2692.06,4,3
3499a3fb-0c94-4ba9-a930-f7e31e7c57ca,Ouail El Mokhtar,Fes,12947.82,1618.4775,8,4
34a76841-4e3e-424b-a322-e2fa900c0352,Abderrahmane Rachidi,Marrakech,21499.649999999998,2149.9649999999997,10,5
34af59a9-d9da-4fc2-9c23-58af4068685f,Said Faris,Chefchaouen,18089.4,2261.175,8,5
34bd4faa-d178-40ae-8e20-07faecf96ddf,Abdelkader Bennani,Safi,16779.58,3355.916,5,3
34c80b54-1d7e-47ea-9cec-4d9aa932bd14,Sanaa Mahmoudi,Laayoune,4508.05,2254.025,2,2
34cb9530-9e38-4c90-b33c-e3d7840e3fde,Hanane Kharbouch,Berkane,5948.33,1189.666,5,5
34d77cc2-e8d2-4ca1-858d-423eb23fc7f5,Jamal Kouhen,Salé,17392.73,2898.7883333333334,6,4
